
Symbol table '.dynsym' contains 2370 entries:
   Num:    Value          Size Type    Bind   Vis      Ndx Name
  1456: 000000000012f420    65 FUNC    GLOBAL DEFAULT   15 __getgroups_chk@@GLIBC_2.4
  1457: 00000000000e2c50   165 FUNC    WEAK   DEFAULT   15 wait4@@GLIBC_2.2.5
  1458: 000000000009e630   549 FUNC    GLOBAL DEFAULT   15 _obstack_newchunk@@GLIBC_2.2.5
  1459: 00000000001632c0   126 FUNC    WEAK   DEFAULT   15 advance@GLIBC_2.2.5
  1460: 000000000013c180    70 FUNC    GLOBAL DEFAULT   15 inet6_opt_init@@GLIBC_2.5
  1461: 00000000001ec1a4     2 OBJECT  GLOBAL DEFAULT   34 __fpu_control@@GLIBC_2.2.5
  1462: 0000000000130640   600 FUNC    GLOBAL DEFAULT   15 gethostbyname@@GLIBC_2.2.5
  1463: 000000000012ded0   202 FUNC    GLOBAL DEFAULT   15 __snprintf_chk@@GLIBC_2.3.4
  1464: 000000000010e130    44 FUNC    GLOBAL DEFAULT   15 __lseek@@GLIBC_2.2.5
  1465: 00000000000be580    14 FUNC    WEAK   DEFAULT   15 wcstol_l@@GLIBC_2.3
  1466: 000000000010c4e0   130 FUNC    WEAK   DEFAULT   15 posix_spawn_file_actions_adddup2@@GLIBC_2.2.5
  1467: 00000000001ec33c     4 OBJECT  GLOBAL DEFAULT   34 optopt@@GLIBC_2.2.5
  1468: 00000000001f1540     4 OBJECT  GLOBAL DEFAULT   35 error_message_count@@GLIBC_2.2.5
  1469: 0000000000034360    22 FUNC    GLOBAL DEFAULT   15 __iscntrl_l@@GLIBC_2.2.5
  1470: 0000000000114ac0   208 FUNC    GLOBAL DEFAULT   15 seteuid@@GLIBC_2.2.5
  1471: 000000000010dcb0    37 FUNC    GLOBAL DEFAULT   15 mkdirat@@GLIBC_2.4
  1472: 00000000000bc890    34 IFUNC   WEAK   DEFAULT   15 wcscpy@@GLIBC_2.2.5
  1473: 000000000010e8c0    37 FUNC    WEAK   DEFAULT   15 dup@@GLIBC_2.2.5
  1474: 000000000011f1f0    37 FUNC    GLOBAL DEFAULT   15 setfsuid@@GLIBC_2.2.5
  1475: 00000000000480c0    26 FUNC    GLOBAL DEFAULT   15 mrand48_r@@GLIBC_2.2.5
  1476: 0000000000051b60   208 FUNC    GLOBAL DEFAULT   15 __strtod_nan@@GLIBC_PRIVATE
  1477: 0000000000057e40   619 FUNC    GLOBAL DEFAULT   15 strfromf128@@GLIBC_2.26
  1478: 0000000000094410    49 FUNC    GLOBAL DEFAULT   15 pthread_exit@@GLIBC_2.2.5
  1479: 000000000012dac0   155 IFUNC   GLOBAL DEFAULT   15 __memset_chk@@GLIBC_2.3.4
  1480: 0000000000156350   149 FUNC    GLOBAL DEFAULT   15 xdr_u_char@@GLIBC_2.2.5
  1481: 0000000000085720    53 FUNC    GLOBAL DEFAULT   15 getwchar_unlocked@@GLIBC_2.2.5
  1482: 00000000000de2d0    60 FUNC    WEAK   DEFAULT   15 getdents64@@GLIBC_2.30
  1483: 00000000001f1520     8 OBJECT  GLOBAL DEFAULT   35 re_syntax_options@@GLIBC_2.2.5
  1484: 000000000015f100     9 FUNC    GLOBAL DEFAULT   15 pututxline@@GLIBC_2.2.5
  1485: 00000000000dd140    76 FUNC    GLOBAL DEFAULT   15 clock_settime@GLIBC_2.2.5
  1486: 00000000000dd140    76 FUNC    GLOBAL DEFAULT   15 clock_settime@@GLIBC_2.17
  1487: 0000000000116d70    29 FUNC    GLOBAL DEFAULT   15 fchflags@@GLIBC_2.2.5
  1488: 000000000015c500    65 FUNC    GLOBAL DEFAULT   15 getlogin@@GLIBC_2.2.5
  1489: 0000000000120ed0   165 FUNC    WEAK   DEFAULT   15 msgsnd@@GLIBC_2.2.5
  1490: 000000000011f930    37 FUNC    WEAK   DEFAULT   15 arch_prctl@@GLIBC_2.2.5
  1491: 0000000000042520   117 FUNC    WEAK   DEFAULT   15 scalbnf@@GLIBC_2.2.5
  1492: 0000000000043e40   317 FUNC    GLOBAL DEFAULT   15 sigandset@@GLIBC_2.2.5
  1493: 000000000008ff80   159 FUNC    GLOBAL DEFAULT   15 _IO_file_finish@@GLIBC_2.2.5
  1494: 00000000001027d0    37 FUNC    WEAK   DEFAULT   15 sched_rr_get_interval@@GLIBC_2.2.5
  1495: 0000000000141920   167 FUNC    GLOBAL DEFAULT   15 __resolv_context_put@@GLIBC_PRIVATE
  1496: 000000000011f070   152 FUNC    GLOBAL DEFAULT   15 __sysctl@@GLIBC_2.2.5
  1497: 00000000000485e0   603 FUNC    GLOBAL DEFAULT   15 strfromd@@GLIBC_2.25
  1498: 00000000000e4150    37 FUNC    WEAK   DEFAULT   15 getgroups@@GLIBC_2.2.5
  1499: 0000000000149070   245 FUNC    GLOBAL DEFAULT   15 xdr_double@@GLIBC_2.2.5
  1500: 0000000000048380   603 FUNC    GLOBAL DEFAULT   15 strfromf@@GLIBC_2.25
  1501: 0000000000041e30   109 FUNC    WEAK   DEFAULT   15 scalbnl@@GLIBC_2.2.5
  1502: 0000000000114400   153 FUNC    WEAK   DEFAULT   15 readv@@GLIBC_2.2.5
  1503: 0000000000136360    23 FUNC    GLOBAL DEFAULT   15 rcmd@@GLIBC_2.2.5
  1504: 00000000000e4110    12 FUNC    WEAK   DEFAULT   15 getuid@@GLIBC_2.2.5
  1505: 0000000000136580   174 FUNC    GLOBAL DEFAULT   15 iruserok_af@@GLIBC_2.2.5
  1506: 000000000010fca0    37 FUNC    WEAK   DEFAULT   15 readlink@@GLIBC_2.2.5
  1507: 000000000011ba60   153 FUNC    GLOBAL DEFAULT   15 lsearch@@GLIBC_2.2.5
  1508: 00000000000620d0   181 FUNC    GLOBAL DEFAULT   15 fscanf@@GLIBC_2.2.5
  1509: 00000000001edc40     8 OBJECT  GLOBAL DEFAULT   35 __abort_msg@@GLIBC_PRIVATE
  1510: 0000000000115790    36 FUNC    WEAK   DEFAULT   15 mkostemps64@@GLIBC_2.11
  1511: 0000000000048840   619 FUNC    GLOBAL DEFAULT   15 strfroml@@GLIBC_2.25
  1512: 00000000001347b0   265 FUNC    GLOBAL DEFAULT   15 ether_aton_r@@GLIBC_2.2.5
  1513: 000000000005ea00    29 FUNC    GLOBAL DEFAULT   15 __printf_fp@@GLIBC_2.2.5
  1514: 000000000011f1c0    44 FUNC    WEAK   DEFAULT   15 readahead@@GLIBC_2.3
  1515: 00000000001525e0   409 FUNC    GLOBAL DEFAULT   15 host2netname@@GLIBC_2.2.5
  1516: 000000000011fcd0    40 FUNC    WEAK   DEFAULT   15 mremap@@GLIBC_2.2.5
  1517: 000000000011cfa0    37 FUNC    GLOBAL DEFAULT   15 removexattr@@GLIBC_2.3
  1518: 0000000000086ea0    54 FUNC    GLOBAL DEFAULT   15 _IO_switch_to_wbackup_area@@GLIBC_2.2.5
  1519: 0000000000147440    90 FUNC    GLOBAL DEFAULT   15 xdr_pmap@@GLIBC_2.2.5
  1520: 00000000000e31a0    37 FUNC    WEAK   DEFAULT   15 execve@@GLIBC_2.2.5
  1521: 0000000000132fa0   186 FUNC    GLOBAL DEFAULT   15 getprotoent@@GLIBC_2.2.5
  1522: 0000000000089ff0   404 FUNC    GLOBAL DEFAULT   15 _IO_wfile_sync@@GLIBC_2.2.5
  1523: 00000000000e4140    12 FUNC    WEAK   DEFAULT   15 getegid@@GLIBC_2.2.5
  1524: 0000000000156510   190 FUNC    GLOBAL DEFAULT   15 xdr_opaque@@GLIBC_2.2.5
  1525: 000000000009edf0   206 FUNC    GLOBAL DEFAULT   15 __libc_dynarray_resize@@GLIBC_PRIVATE
  1526: 0000000000113dd0    50 FUNC    WEAK   DEFAULT   15 setrlimit@@GLIBC_2.2.5
  1527: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.5
  1528: 0000000000102600    23 FUNC    GLOBAL DEFAULT   15 getopt_long@@GLIBC_2.2.5
  1529: 0000000000090020   231 FUNC    GLOBAL DEFAULT   15 _IO_file_open@@GLIBC_2.2.5
  1530: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.6
  1531: 00000000000d1020   121 FUNC    WEAK   DEFAULT   15 settimeofday@@GLIBC_2.2.5
  1532: 000000000008b7c0   234 FUNC    WEAK   DEFAULT   15 open_memstream@@GLIBC_2.2.5
  1533: 00000000001143b0    26 FUNC    GLOBAL DEFAULT   15 sstk@@GLIBC_2.2.5
  1534: 00000000000e43a0    37 FUNC    WEAK   DEFAULT   15 getpgid@@GLIBC_2.2.5
  1535: 000000000015f110     9 FUNC    GLOBAL DEFAULT   15 utmpxname@@GLIBC_2.2.5
  1536: 000000000008cdc0   103 FUNC    GLOBAL DEFAULT   15 __fpurge@@GLIBC_2.2.5
  1537: 000000000015fd20  1257 FUNC    GLOBAL DEFAULT   15 _dl_vsym@@GLIBC_PRIVATE
  1538: 000000000012dc70   282 FUNC    GLOBAL DEFAULT   15 __strncat_chk@@GLIBC_2.3.4
  1539: 00000000000440d0    11 FUNC    GLOBAL DEFAULT   15 __libc_current_sigrtmax_private@@GLIBC_PRIVATE
  1540: 0000000000051aa0    14 FUNC    WEAK   DEFAULT   15 strtold_l@@GLIBC_2.3
  1541: 000000000011bca0    11 FUNC    GLOBAL DEFAULT   15 vwarnx@@GLIBC_2.2.5
  1542: 000000000010d150    21 FUNC    GLOBAL DEFAULT   15 posix_madvise@@GLIBC_2.2.5
  1543: 00000000000a8e40    23 FUNC    GLOBAL DEFAULT   15 explicit_bzero@@GLIBC_2.25
  1544: 00000000000a8960   203 FUNC    GLOBAL DEFAULT   15 __mempcpy_small@GLIBC_2.2.5
  1545: 000000000010c7b0    12 FUNC    GLOBAL DEFAULT   15 posix_spawnattr_getpgroup@@GLIBC_2.2.5
  1546: 00000000000824a0   440 FUNC    GLOBAL DEFAULT   15 fgetpos64@@GLIBC_2.2.5
  1547: 00000000001f1570     4 OBJECT  GLOBAL DEFAULT   35 rexecoptions@@GLIBC_2.2.5
  1548: 000000000009f130    76 IFUNC   WEAK   DEFAULT   15 index@@GLIBC_2.2.5
  1549: 00000000000e36e0    19 FUNC    GLOBAL DEFAULT   15 execvp@@GLIBC_2.2.5
  1550: 0000000000094d40    15 FUNC    GLOBAL DEFAULT   15 pthread_attr_getdetachstate@@GLIBC_2.2.5
  1551: 000000000008a190   608 FUNC    GLOBAL DEFAULT   15 _IO_wfile_xsputn@@GLIBC_2.2.5
  1552: 0000000000118ad0    37 FUNC    GLOBAL DEFAULT   15 mincore@@GLIBC_2.2.5
  1553: 000000000009c2c0   311 FUNC    WEAK   DEFAULT   15 mallinfo@@GLIBC_2.2.5
  1554: 000000000011d000   104 FUNC    WEAK   DEFAULT   15 getauxval@@GLIBC_2.16
  1555: 000000000013b400     9 FUNC    WEAK   DEFAULT   15 freeifaddrs@@GLIBC_2.3
  1556: 0000000000033780   597 FUNC    GLOBAL DEFAULT   15 __duplocale@@GLIBC_2.2.5
  1557: 000000000009bee0   755 FUNC    WEAK   DEFAULT   15 malloc_trim@@GLIBC_2.2.5
  1558: 0000000000093980    94 FUNC    GLOBAL DEFAULT   15 _IO_str_underflow@@GLIBC_2.2.5
  1559: 0000000000155380   272 FUNC    GLOBAL DEFAULT   15 svcudp_enablecache@@GLIBC_2.2.5
  1560: 00000000000c9fc0   123 FUNC    GLOBAL DEFAULT   15 __wcsncasecmp_l@@GLIBC_2.2.5
  1561: 000000000010fc10    40 FUNC    GLOBAL DEFAULT   15 linkat@@GLIBC_2.4
  1562: 00000000000936b0   335 FUNC    GLOBAL DEFAULT   15 _IO_default_pbackfail@@GLIBC_2.2.5
  1563: 000000000013c590    28 FUNC    GLOBAL DEFAULT   15 inet6_rth_space@@GLIBC_2.5
  1564: 0000000000087ca0    95 FUNC    GLOBAL DEFAULT   15 _IO_free_wbackup_area@@GLIBC_2.2.5
  1565: 00000000000943e0    43 FUNC    GLOBAL DEFAULT   15 pthread_cond_timedwait@@GLIBC_2.3.2
  1566: 0000000000160b50    43 FUNC    GLOBAL DEFAULT   15 pthread_cond_timedwait@GLIBC_2.2.5
  1567: 0000000000082fd0   332 FUNC    GLOBAL DEFAULT   15 _IO_fsetpos@@GLIBC_2.2.5
  1568: 00000000000e1df0  1002 FUNC    GLOBAL DEFAULT   15 getpwnam_r@@GLIBC_2.2.5
  1569: 0000000000051ab0   161 FUNC    GLOBAL DEFAULT   15 __strtof_nan@@GLIBC_PRIVATE
  1570: 000000000008b050   742 FUNC    GLOBAL DEFAULT   15 freopen@@GLIBC_2.2.5
  1571: 0000000000094180    72 FUNC    GLOBAL DEFAULT   15 __libc_alloca_cutoff@@GLIBC_PRIVATE
  1572: 00000000001ecb68     8 OBJECT  WEAK   DEFAULT   34 __realloc_hook@@GLIBC_2.2.5
  1573: 0000000000125a60   454 FUNC    GLOBAL DEFAULT   15 getsgnam@@GLIBC_2.10
  1574: 00000000000a0830    76 IFUNC   WEAK   DEFAULT   15 strncasecmp@@GLIBC_2.2.5
  1575: 000000000012d560   775 FUNC    WEAK   DEFAULT   15 backtrace_symbols_fd@@GLIBC_2.2.5
  1576: 00000000000be110    22 FUNC    WEAK   DEFAULT   15 wcstof32@@GLIBC_2.27
  1577: 000000000010d910    92 FUNC    GLOBAL DEFAULT   15 __xmknod@@GLIBC_2.2.5
  1578: 0000000000116dd0    29 FUNC    GLOBAL DEFAULT   15 remque@@GLIBC_2.2.5
  1579: 000000000012e850    23 FUNC    GLOBAL DEFAULT   15 __recv_chk@@GLIBC_2.4
  1580: 000000000013c670   197 FUNC    GLOBAL DEFAULT   15 inet6_rth_reverse@@GLIBC_2.5
  1581: 00000000000890d0  2206 FUNC    GLOBAL DEFAULT   15 _IO_wfile_seekoff@@GLIBC_2.2.5
  1582: 00000000001158f0   194 FUNC    GLOBAL DEFAULT   15 ptrace@@GLIBC_2.2.5
  1583: 000000000013cb30   289 FUNC    GLOBAL DEFAULT   15 __idna_to_dns_encoding@@GLIBC_PRIVATE
  1584: 0000000000123a40    85 FUNC    WEAK   DEFAULT   15 towlower_l@@GLIBC_2.3
  1585: 000000000013b3e0    31 FUNC    WEAK   DEFAULT   15 getifaddrs@@GLIBC_2.3
  1586: 00000000000421f0   126 FUNC    WEAK   DEFAULT   15 scalbn@@GLIBC_2.2.5
  1587: 00000000000860d0    55 FUNC    GLOBAL DEFAULT   15 putwc_unlocked@@GLIBC_2.2.5
  1588: 0000000000061be0    32 FUNC    GLOBAL DEFAULT   15 printf_size_info@@GLIBC_2.2.5
  1589: 0000000000139d50   212 FUNC    WEAK   DEFAULT   15 if_nametoindex@@GLIBC_2.2.5
  1590: 00000000000c3b90    14 FUNC    GLOBAL DEFAULT   15 __wcstold_l@@GLIBC_2.2.5
  1591: 00000000000485e0   603 FUNC    WEAK   DEFAULT   15 strfromf64@@GLIBC_2.27
  1592: 0000000000094ca0    44 FUNC    GLOBAL DEFAULT   15 thrd_sleep@@GLIBC_2.28
  1593: 00000000000bdff0    20 FUNC    GLOBAL DEFAULT   15 __wcstoll_internal@@GLIBC_2.2.5
  1594: 00000000001f1580    72 OBJECT  GLOBAL DEFAULT   35 _res_hconf@@GLIBC_2.2.5
  1595: 000000000010e9b0   133 FUNC    WEAK   DEFAULT   15 creat@@GLIBC_2.2.5
  1596: 000000000009efc0    85 FUNC    GLOBAL DEFAULT   15 __libc_alloc_buffer_copy_bytes@@GLIBC_PRIVATE
  1597: 000000000010d530    84 FUNC    GLOBAL DEFAULT   15 __fxstat@@GLIBC_2.2.5
  1598: 000000000008fe20   346 FUNC    GLOBAL DEFAULT   15 _IO_file_close_it@@GLIBC_2.2.5
  1599: 000000000008e550    12 FUNC    GLOBAL DEFAULT   15 _IO_file_close@@GLIBC_2.2.5
  1600: 0000000000151f60   407 FUNC    GLOBAL DEFAULT   15 key_decryptsession_pk@@GLIBC_2.2.5
  1601: 000000000009f6e0    89 IFUNC   GLOBAL DEFAULT   15 strncat@@GLIBC_2.2.5
  1602: 0000000000112fd0    40 FUNC    WEAK   DEFAULT   15 sendfile64@@GLIBC_2.3
  1603: 00000000001ec408     4 OBJECT  GLOBAL DEFAULT   34 __check_rhosts_file@@GLIBC_2.2.5
  1604: 0000000000054e20    11 FUNC    GLOBAL DEFAULT   15 wcstoimax@@GLIBC_2.2.5
  1605: 0000000000120600   153 FUNC    WEAK   DEFAULT   15 sendmsg@@GLIBC_2.2.5
  1606: 000000000012d560   775 FUNC    GLOBAL DEFAULT   15 __backtrace_symbols_fd@@GLIBC_2.2.5
  1607: 0000000000114600   177 FUNC    GLOBAL DEFAULT   15 pwritev@@GLIBC_2.10
  1608: 00000000000a0a40    82 FUNC    GLOBAL DEFAULT   15 __strsep_g@@GLIBC_2.2.5
  1609: 0000000000048b10    22 FUNC    WEAK   DEFAULT   15 strtoull@@GLIBC_2.2.5
  1610: 0000000000087810   362 FUNC    GLOBAL DEFAULT   15 __wunderflow@@GLIBC_2.2.5
  1611: 000000000008cda0    13 FUNC    GLOBAL DEFAULT   15 __fwritable@@GLIBC_2.2.5
  1612: 0000000000081e00   648 FUNC    GLOBAL DEFAULT   15 _IO_fclose@@GLIBC_2.2.5
  1613: 0000000000113e40   317 FUNC    WEAK   DEFAULT   15 ulimit@@GLIBC_2.2.5
  1614: 0000000000043d40    54 FUNC    GLOBAL DEFAULT   15 __sysv_signal@@GLIBC_2.2.5
  1615: 000000000012e940    24 FUNC    GLOBAL DEFAULT   15 __realpath_chk@@GLIBC_2.4
  1616: 000000000008c530   588 FUNC    WEAK   DEFAULT   15 obstack_printf@@GLIBC_2.2.5
  1617: 0000000000088910  1738 FUNC    GLOBAL DEFAULT   15 _IO_wfile_underflow@@GLIBC_2.2.5
  1618: 000000000010d020   102 FUNC    GLOBAL DEFAULT   15 posix_spawnattr_getsigmask@@GLIBC_2.2.5
  1619: 0000000000085400   130 FUNC    GLOBAL DEFAULT   15 fputwc_unlocked@@GLIBC_2.2.5
  1620: 0000000000047db0    73 FUNC    GLOBAL DEFAULT   15 drand48@@GLIBC_2.2.5
  1621: 0000000000045ab0  1034 FUNC    WEAK   DEFAULT   15 qsort_r@@GLIBC_2.8
  1622: 0000000000163340    24 FUNC    GLOBAL DEFAULT   15 __nss_passwd_lookup@GLIBC_2.2.5
  1623: 0000000000155b80    66 FUNC    GLOBAL DEFAULT   15 xdr_free@@GLIBC_2.2.5
  1624: 000000000012f800   192 FUNC    GLOBAL DEFAULT   15 __obstack_printf_chk@@GLIBC_2.8
  1625: 000000000008aed0    44 FUNC    WEAK   DEFAULT   15 fileno@@GLIBC_2.2.5
  1626: 000000000008b8b0     9 FUNC    GLOBAL DEFAULT   15 pclose@@GLIBC_2.2.5
  1627: 0000000000034460    23 FUNC    GLOBAL DEFAULT   15 __isxdigit_l@@GLIBC_2.2.5
  1628: 00000000000bbed0    16 FUNC    GLOBAL DEFAULT   15 __bzero@@GLIBC_2.2.5
  1629: 00000000001316e0   218 FUNC    GLOBAL DEFAULT   15 sethostent@@GLIBC_2.2.5
  1630: 00000000000ffce0  1402 FUNC    WEAK   DEFAULT   15 re_search@@GLIBC_2.2.5
  1631: 000000000013c770    47 FUNC    GLOBAL DEFAULT   15 inet6_rth_getaddr@@GLIBC_2.5
  1632: 00000000000e43d0    37 FUNC    GLOBAL DEFAULT   15 __setpgid@@GLIBC_2.2.5
  1633: 0000000000034a70    14 FUNC    GLOBAL DEFAULT   15 __dgettext@@GLIBC_2.2.5
  1634: 0000000000114cf0   286 FUNC    WEAK   DEFAULT   15 gethostname@@GLIBC_2.2.5
  1635: 0000000000094ce0    13 FUNC    WEAK   DEFAULT   15 pthread_equal@@GLIBC_2.2.5
  1636: 000000000010db10   108 FUNC    WEAK   DEFAULT   15 fstatvfs64@@GLIBC_2.2.5
  1637: 00000000001252c0   130 FUNC    WEAK   DEFAULT   15 sgetspent_r@@GLIBC_2.2.5
  1638: 000000000011d070  7726 FUNC    GLOBAL DEFAULT   15 __libc_ifunc_impl_list@@GLIBC_PRIVATE
  1639: 000000000011f120    94 FUNC    GLOBAL DEFAULT   15 __clone@@GLIBC_2.2.5
  1640: 0000000000116ad0    42 FUNC    WEAK   DEFAULT   15 utimes@@GLIBC_2.2.5
  1641: 00000000000944e0    43 FUNC    GLOBAL DEFAULT   15 pthread_mutex_init@@GLIBC_2.2.5
  1642: 0000000000115840   105 FUNC    GLOBAL DEFAULT   15 usleep@@GLIBC_2.2.5
  1643: 0000000000044470   348 FUNC    GLOBAL DEFAULT   15 sigset@@GLIBC_2.2.5
  1644: 00000000001ec6e0     8 OBJECT  GLOBAL DEFAULT   34 __ctype32_toupper@GLIBC_2.2.5
  1645: 000000000010f390    37 FUNC    WEAK   DEFAULT   15 chown@@GLIBC_2.2.5
  1646: 0000000000120e00    75 FUNC    GLOBAL DEFAULT   15 __cmsg_nxthdr@@GLIBC_2.2.5
  1647: 000000000011c4e0    76 FUNC    GLOBAL DEFAULT   15 ustat@GLIBC_2.2.5
  1648: 000000000009e940    33 FUNC    GLOBAL DEFAULT   15 _obstack_memory_used@@GLIBC_2.2.5
  1649: 000000000009aeb0   967 FUNC    GLOBAL DEFAULT   15 __libc_realloc@@GLIBC_2.2.5
  1650: 000000000011f650   193 FUNC    GLOBAL DEFAULT   15 splice@@GLIBC_2.5
  1651: 000000000010c7d0    20 FUNC    GLOBAL DEFAULT   15 posix_spawn@@GLIBC_2.15
  1652: 0000000000162be0    20 FUNC    GLOBAL DEFAULT   15 posix_spawn@GLIBC_2.2.5
  1653: 00000000001234c0   126 FUNC    GLOBAL DEFAULT   15 __iswblank_l@@GLIBC_2.2.5
  1654: 00000000001b8080    36 OBJECT  GLOBAL DEFAULT   17 _itoa_lower_digits@@GLIBC_PRIVATE
  1655: 0000000000087d80   119 FUNC    GLOBAL DEFAULT   15 _IO_sungetwc@@GLIBC_2.2.5
  1656: 000000000010eaa0  1896 FUNC    WEAK   DEFAULT   15 getcwd@@GLIBC_2.2.5
  1657: 0000000000083500   737 FUNC    WEAK   DEFAULT   15 __getdelim@@GLIBC_2.2.5
  1658: 0000000000155a50   122 FUNC    GLOBAL DEFAULT   15 xdr_vector@@GLIBC_2.2.5
  1659: 000000000011f3b0    45 FUNC    GLOBAL DEFAULT   15 eventfd_write@@GLIBC_2.7
  1660: 00000000001ed448     8 OBJECT  GLOBAL DEFAULT   34 __progname_full@@GLIBC_2.2.5
  1661: 0000000000055390   553 FUNC    WEAK   DEFAULT   15 swapcontext@@GLIBC_2.2.5
  1662: 000000000011cee0    40 FUNC    GLOBAL DEFAULT   15 lgetxattr@@GLIBC_2.3
  1663: 00000000001531f0   185 FUNC    GLOBAL DEFAULT   15 __rpc_thread_svc_fdset@@GLIBC_2.2.5
  1664: 00000000001f1530     4 OBJECT  GLOBAL DEFAULT   35 error_one_per_line@@GLIBC_2.2.5
  1665: 00000000000422c0    22 FUNC    GLOBAL DEFAULT   15 __finitef@@GLIBC_2.2.5
  1666: 0000000000157320   138 FUNC    GLOBAL DEFAULT   15 xdr_uint8_t@@GLIBC_2.2.5
  1667: 00000000000495a0    22 FUNC    WEAK   DEFAULT   15 strtof64@@GLIBC_2.27
  1668: 00000000000c7980  9470 FUNC    WEAK   DEFAULT   15 wcsxfrm_l@@GLIBC_2.3
  1669: 000000000013a160   162 FUNC    WEAK   DEFAULT   15 if_indextoname@@GLIBC_2.2.5
  1670: 000000000014e9b0   704 FUNC    GLOBAL DEFAULT   15 authdes_pk_create@@GLIBC_2.2.5
  1671: 0000000000153990   103 FUNC    GLOBAL DEFAULT   15 svcerr_decode@@GLIBC_2.2.5
  1672: 0000000000086ab0   313 FUNC    GLOBAL DEFAULT   15 swscanf@@GLIBC_2.2.5
  1673: 000000000011f5a0   169 FUNC    GLOBAL DEFAULT   15 vmsplice@@GLIBC_2.5
  1674: 00000000000241e0    12 FUNC    WEAK   DEFAULT   15 gnu_get_libc_version@@GLIBC_2.2.5
  1675: 0000000000083330   458 FUNC    WEAK   DEFAULT   15 fwrite@@GLIBC_2.2.5
  1676: 000000000015f120     9 FUNC    GLOBAL DEFAULT   15 updwtmpx@@GLIBC_2.2.5
  1677: 0000000000041ba0    19 FUNC    GLOBAL DEFAULT   15 __finitel@@GLIBC_2.2.5
  1678: 000000000014ad40   122 FUNC    GLOBAL DEFAULT   15 des_setparity@GLIBC_2.2.5
  1679: 000000000013bd40   649 FUNC    GLOBAL DEFAULT   15 getsourcefilter@@GLIBC_2.3.4
  1680: 00000000000422e0    22 FUNC    WEAK   DEFAULT   15 copysignf@@GLIBC_2.2.5
  1681: 0000000000082e90   305 FUNC    WEAK   DEFAULT   15 fread@@GLIBC_2.2.5
  1682: 000000000012d870     5 FUNC    GLOBAL DEFAULT   15 __cyg_profile_func_enter@@GLIBC_2.2.5
  1683: 00000000000422a0    25 FUNC    WEAK   DEFAULT   15 isnanf@@GLIBC_2.2.5
  1684: 0000000000048050    26 FUNC    GLOBAL DEFAULT   15 lrand48_r@@GLIBC_2.2.5
  1685: 0000000000119250   679 FUNC    WEAK   DEFAULT   15 qfcvt_r@@GLIBC_2.2.5
  1686: 0000000000118d00   673 FUNC    WEAK   DEFAULT   15 fcvt_r@@GLIBC_2.2.5
  1687: 00000000000246f0    60 FUNC    GLOBAL DEFAULT   15 iconv_close@@GLIBC_2.2.5
  1688: 00000000000d0f40   224 IFUNC   WEAK   DEFAULT   15 gettimeofday@@GLIBC_2.2.5
  1689: 00000000001233a0   129 FUNC    WEAK   DEFAULT   15 iswalnum_l@@GLIBC_2.3
  1690: 00000000000d10e0   339 FUNC    WEAK   DEFAULT   15 adjtime@@GLIBC_2.2.5
  1691: 0000000000137f10   237 FUNC    WEAK   DEFAULT   15 getnetgrent_r@@GLIBC_2.2.5
  1692: 0000000000087eb0    68 FUNC    GLOBAL DEFAULT   15 _IO_wmarker_delta@@GLIBC_2.2.5
  1693: 00000000001173c0    66 FUNC    WEAK   DEFAULT   15 endttyent@@GLIBC_2.2.5
  1694: 0000000000047fa0    32 FUNC    GLOBAL DEFAULT   15 seed48@@GLIBC_2.2.5
  1695: 0000000000062eb0    42 FUNC    GLOBAL DEFAULT   15 rename@@GLIBC_2.2.5
  1696: 0000000000041bc0    34 FUNC    WEAK   DEFAULT   15 copysignl@@GLIBC_2.2.5
  1697: 00000000000432b0    52 FUNC    WEAK   DEFAULT   15 sigaction@@GLIBC_2.2.5
  1698: 000000000014b290   554 FUNC    GLOBAL DEFAULT   15 rtime@@GLIBC_2.2.5
  1699: 0000000000041b60    64 FUNC    WEAK   DEFAULT   15 isnanl@@GLIBC_2.2.5
  1700: 000000000012fa70    37 FUNC    GLOBAL DEFAULT   15 __explicit_bzero_chk@@GLIBC_2.25
  1701: 00000000000928b0   111 FUNC    GLOBAL DEFAULT   15 _IO_default_finish@@GLIBC_2.2.5
  1702: 0000000000115b30   447 FUNC    GLOBAL DEFAULT   15 getfsent@@GLIBC_2.2.5
  1703: 000000000011fb20    40 FUNC    GLOBAL DEFAULT   15 epoll_ctl@@GLIBC_2.3.2
  1704: 00000000000cabd0    30 FUNC    GLOBAL DEFAULT   15 __isoc99_vwscanf@@GLIBC_2.7
  1705: 00000000001239b0   130 FUNC    GLOBAL DEFAULT   15 __iswxdigit_l@@GLIBC_2.2.5
  1706: 0000000000034530    84 FUNC    GLOBAL DEFAULT   15 __ctype_init@@GLIBC_PRIVATE
  1707: 000000000010c5b0   126 FUNC    GLOBAL DEFAULT   15 posix_spawn_file_actions_addchdir_np@@GLIBC_2.29
  1708: 0000000000082d10   384 FUNC    GLOBAL DEFAULT   15 _IO_fputs@@GLIBC_2.2.5
  1709: 000000000011f9a0    40 FUNC    GLOBAL DEFAULT   15 fanotify_mark@@GLIBC_2.13
